country,year,population,gdp,co2,co2_per_capita,coal_co2,gas_co2,methane,nitrous_oxide,oil_co2,primary_energy_consumption
Slovenia,2017,2062410.0,58855036945.0,14.637,7.097,4.907,1.769,2.931,0.802,7.284,80.721
Slovenia,2018,2069484.0,61476689663.0,14.563,7.037,4.792,1.732,2.848,0.792,7.331,82.391
Slovenia,2019,2083438.0,63598215879.0,14.053,6.745,4.53,1.761,2.847,0.794,7.034,80.002
Slovenia,2020,2102421.0,60849951865.0,12.873,6.123,4.391,1.763,2.828,0.786,5.996,77.295
Slovenia,2021,2113495.0,65846342756.0,13.076,6.187,3.99,1.857,2.673,0.796,6.515,76.582
Slovenia,2022,2115231.0,69385349463.0,12.728,6.017,3.242,1.67,2.531,0.776,7.117,70.602
South Africa,1990,40746274.0,235000000000.0,312.934,7.68,265.101,3.444,69.564,18.64,40.615,1029.669
South Africa,1991,41687903.0,238000000000.0,326.03,7.821,277.717,3.492,70.069,18.644,41.238,1022.248
South Africa,1992,42443510.0,239000000000.0,301.329,7.1,259.671,3.517,68.916,20.229,34.753,1027.038
South Africa,1993,43297155.0,247000000000.0,320.353,7.399,289.731,3.924,71.063,20.236,23.156,1025.258
South Africa,1994,44004140.0,262000000000.0,338.701,7.697,299.206,3.924,71.232,20.135,31.646,1069.309
South Africa,1995,44541557.0,278000000000.0,361.712,8.121,319.548,3.924,73.278,20.285,33.767,1117.516
South Africa,1996,45123023.0,297000000000.0,363.732,8.061,324.11,3.532,74.259,22.243,31.65,1139.763
South Africa,1997,45666835.0,312000000000.0,385.215,8.435,333.288,3.155,78.18,22.381,44.243,1165.543
South Africa,1998,46223888.0,320000000000.0,377.273,8.162,325.832,2.656,79.421,22.371,44.587,1145.026
South Africa,1999,46730331.0,335000000000.0,374.869,8.022,336.725,3.473,79.06,21.584,30.69,1183.745
South Africa,2000,47159715.0,356000000000.0,378.333,8.022,337.909,3.199,77.98,20.286,33.302,1185.383
South Africa,2001,47566805.0,375000000000.0,371.602,7.812,337.671,4.155,77.52,20.47,25.886,1191.536
South Africa,2002,48019414.0,396000000000.0,356.501,7.424,325.506,4.122,77.387,21.878,22.449,1161.125
South Africa,2003,48500351.0,414000000000.0,404.406,8.338,357.442,2.47,79.97,20.958,39.743,1257.958
South Africa,2004,48991420.0,439000000000.0,449.322,9.171,384.101,6.364,80.587,21.029,54.238,1372.773
South Africa,2005,49490041.0,470000000000.0,416.205,8.41,376.721,6.313,81.855,21.204,27.832,1299.322
South Africa,2006,49998271.0,506000000000.0,446.744,8.935,381.99,6.126,81.391,20.112,53.08,1326.061
South Africa,2007,50528575.0,543000000000.0,465.034,9.203,392.159,7.892,82.957,20.709,59.334,1362.193
South Africa,2008,51114595.0,572000000000.0,494.673,9.678,418.275,8.119,85.087,20.27,62.764,1459.697
South Africa,2009,51728518.0,575000000000.0,474.512,9.173,390.664,7.038,84.236,19.944,71.07,1453.214
South Africa,2010,52344047.0,608000000000.0,467.353,8.928,406.924,8.867,84.606,20.385,46.324,1463.989
South Africa,2011,52995212.0,645000000000.0,474.273,8.949,400.454,8.801,84.478,20.247,60.247,1446.214
South Africa,2012,53782570.0,661000000000.0,461.438,8.58,398.009,9.255,87.855,20.651,49.468,1424.104
South Africa,2013,54678789.0,677000000000.0,456.188,8.343,392.345,9.384,87.75,20.235,49.515,1430.569
South Africa,2014,55594840.0,687000000000.0,481.638,8.663,413.196,8.94,88.512,20.32,54.539,1448.045
South Africa,2015,56723536.0,696000000000.0,457.473,8.065,387.494,9.827,87.344,19.368,54.688,1415.416
South Africa,2016,57259550.0,701000000000.0,457.05,7.982,384.489,7.815,85.799,18.589,59.012,1480.061
South Africa,2017,57635158.0,709000000000.0,440.01,7.634,369.903,7.339,87.121,20.244,57.257,1475.142
South Africa,2018,58613001.0,719000000000.0,453.766,7.742,384.222,9.746,86.077,20.24,54.275,1409.859
South Africa,2019,59587880.0,722000000000.0,470.727,7.9,405.224,9.842,85.415,20.009,50.167,1471.708
South Africa,2020,60562374.0,676000000000.0,435.298,7.188,374.003,9.563,83.513,19.836,46.606,1399.597
South Africa,2021,61502602.0,709000000000.0,439.464,7.145,366.528,7.104,81.623,21.217,59.91,1405.65
South Africa,2022,62378417.0,724000000000.0,428.782,6.874,357.02,6.931,81.235,19.901,59.159,1346.169
South Korea,1981,38689192.0,248000000000.0,139.59,3.608,59.927,0.0,28.719,6.237,72.132,475.339
South Korea,1982,39356159.0,268000000000.0,140.782,3.577,60.57,0.0,28.789,5.724,71.604,475.549
South Korea,1983,40000945.0,304000000000.0,149.134,3.728,64.558,0.0,30.123,6.544,74.361,517.045
South Korea,1984,40598302.0,336000000000.0,160.7,3.958,77.641,0.0,32.015,7.113,73.284,564.712
South Korea,1985,41148956.0,362000000000.0,168.758,4.101,87.829,0.0,33.589,7.461,71.168,624.169
South Korea,1986,41718508.0,402000000000.0,176.297,4.226,91.149,0.146,34.856,7.682,73.844,700.47
South Korea,1987,42322092.0,452000000000.0,185.358,4.38,92.276,4.477,34.682,7.897,76.399,776.487
South Korea,1988,42922980.0,506000000000.0,210.953,4.915,98.915,5.783,34.531,8.501,92.496,866.703
South Korea,1989,43524765.0,542000000000.0,223.51,5.135,96.028,5.598,33.064,9.192,107.457,942.222
South Korea,1990,44081425.0,595000000000.0,250.511,5.683,94.308,6.433,32.472,10.084,130.947,1078.742
South Korea,1991,44439146.0,652000000000.0,275.688,6.204,94.094,7.441,32.062,13.464,151.671,1224.935
South Korea,1992,44653699.0,687000000000.0,299.905,6.716,91.32,9.733,30.581,14.762,173.971,1376.736
South Korea,1993,44887721.0,729000000000.0,330.174,7.356,99.62,12.159,29.242,13.076,189.427,1509.969
South Korea,1994,45130842.0,791000000000.0,355.695,7.881,101.801,16.186,28.476,14.22,206.573,1631.894
South Korea,1995,45368425.0,861000000000.0,383.665,8.457,105.3,19.574,28.249,14.879,226.079,1780.408
South Korea,1996,45638701.0,920000000000.0,420.996,9.225,122.689,25.859,29.306,16.699,239.471,1965.516
South Korea,1997,45941541.0,968000000000.0,444.968,9.686,133.313,31.427,29.535,20.356,246.07,2147.098
South Korea,1998,46230885.0,908000000000.0,378.038,8.177,137.598,29.399,28.531,17.198,183.586,1964.558
South Korea,1999,46500382.0,1000000000000.0,410.519,8.828,145.635,35.797,28.101,17.309,200.628,2139.913
South Korea,2000,46766660.0,1090000000000.0,439.981,9.408,163.883,40.204,29.844,16.51,206.229,2260.798
South Korea,2001,47043467.0,1130000000000.0,455.631,9.685,174.626,44.163,29.549,16.203,206.083,2315.477
South Korea,2002,47299118.0,1200000000000.0,476.065,10.065,187.637,49.069,27.652,12.923,207.116,2420.716
South Korea,2003,47514158.0,1230000000000.0,485.213,10.212,195.319,51.401,27.804,12.626,205.372,2497.259
South Korea,2004,47697076.0,1280000000000.0,491.389,10.302,203.138,60.234,28.199,13.087,196.256,2564.583
South Korea,2005,47851646.0,1320000000000.0,498.688,10.422,209.293,65.27,28.38,13.129,195.069,2642.637
South Korea,2006,48006518.0,1380000000000.0,503.478,10.488,216.428,67.995,28.957,12.41,190.054,2686.042
South Korea,2007,48178122.0,1450000000000.0,521.709,10.829,228.427,73.37,29.265,12.355,187.258,2765.685
South Korea,2008,48356485.0,1480000000000.0,532.651,11.015,253.041,75.924,26.301,11.627,171.088,2816.136
South Korea,2009,48546690.0,1480000000000.0,537.82,11.078,262.395,72.171,26.965,11.467,172.708,2832.924
South Korea,2010,48769329.0,1560000000000.0,594.339,12.187,295.05,91.541,27.436,12.142,176.156,3056.228
South Korea,2011,49127640.0,1610000000000.0,623.443,12.69,320.169,98.513,27.545,12.674,171.469,3208.351
South Korea,2012,49599580.0,1650000000000.0,627.943,12.66,316.99,106.566,28.264,12.902,170.817,3242.844
South Korea,2013,50071168.0,1700000000000.0,634.581,12.674,320.644,111.531,28.333,12.757,168.582,3242.374
South Korea,2014,50539055.0,1750000000000.0,629.366,12.453,331.304,101.445,28.679,12.244,161.534,3269.37
South Korea,2015,50983909.0,1800000000000.0,634.177,12.439,335.411,92.589,29.313,12.443,170.594,3320.509
South Korea,2016,51297836.0,1860000000000.0,637.914,12.435,320.697,96.655,29.334,14.04,184.034,3438.942
South Korea,2017,51486268.0,1920000000000.0,654.537,12.713,337.669,100.861,29.824,14.613,179.413,3479.517
South Korea,2018,51640894.0,1970000000000.0,670.169,12.977,340.348,117.173,29.995,14.716,177.633,3562.572
South Korea,2019,51767844.0,2020000000000.0,646.102,12.481,321.606,113.586,30.135,14.536,175.797,3515.935
South Korea,2020,51858481.0,2000000000000.0,597.634,11.524,282.883,116.635,32.963,14.269,165.068,3389.709
South Korea,2021,51848401.0,2080000000000.0,616.075,11.882,283.908,126.79,36.495,14.397,171.484,3573.318
South Korea,2022,51782515.0,2140000000000.0,606.877,11.72,272.884,126.732,37.113,14.014,173.664,3619.57
Spain,1965,32110669.0,238000000000.0,71.02,2.212,34.471,0.007,28.118,13.71,31.752,337.407
Spain,1966,32465887.0,255000000000.0,77.617,2.391,31.921,0.015,28.303,14.44,39.714,381.803
Spain,1967,32820751.0,270000000000.0,86.394,2.632,32.141,0.007,29.483,15.018,47.588,411.542
Spain,1968,33170121.0,286000000000.0,97.006,2.925,32.724,0.004,30.462,15.926,56.886,433.019
Spain,1969,33496941.0,312000000000.0,96.729,2.888,32.787,0.125,31.759,16.554,55.754,490.208
Spain,1970,33812720.0,322000000000.0,116.766,3.453,36.376,0.165,32.321,15.686,71.972,528.761
Spain,1971,34157447.0,338000000000.0,128.459,3.761,35.13,0.817,32.643,16.582,84.078,582.201
Spain,1972,34539861.0,372000000000.0,144.716,4.19,36.182,1.627,32.939,16.996,97.345,629.562
Spain,1973,34926521.0,405000000000.0,154.957,4.437,35.119,2.158,33.133,18.144,106.817,689.238
Spain,1974,35361763.0,436000000000.0,172.666,4.883,36.75,2.07,32.829,19.149,123.11,717.367
Spain,1975,35795771.0,449000000000.0,181.054,5.058,41.143,2.539,32.819,18.961,125.807,736.829
Spain,1976,36176273.0,470000000000.0,197.749,5.466,40.616,3.312,33.101,19.615,141.799,787.319
Spain,1977,36551267.0,486000000000.0,194.829,5.33,44.356,3.067,34.156,19.396,134.132,816.26
Spain,1978,36904970.0,500000000000.0,199.514,5.406,36.23,3.089,34.541,21.058,145.943,819.629
Spain,1979,37230370.0,509000000000.0,202.747,5.446,42.154,3.506,34.288,21.216,144.011,882.752
Spain,1980,37537560.0,525000000000.0,213.915,5.699,49.252,3.987,34.957,21.7,147.636,887.016
Spain,1981,37812708.0,525000000000.0,206.1,5.451,56.763,4.408,35.365,20.269,131.626,894.217
Spain,1982,38047097.0,534000000000.0,208.595,5.483,66.293,4.789,38.092,20.583,123.916,893.8
Spain,1983,38253247.0,544000000000.0,203.446,5.318,69.36,5.038,37.215,19.957,115.046,914.974
Spain,1984,38437483.0,549000000000.0,197.708,5.144,69.557,4.785,37.544,21.501,111.814,929.585
Spain,1985,38601315.0,566000000000.0,199.943,5.18,75.02,5.382,37.581,21.222,108.619,922.283
Spain,1986,38735706.0,590000000000.0,189.124,4.882,73.451,5.023,38.802,21.755,99.718,941.692
Spain,1987,38852007.0,633000000000.0,189.515,4.878,70.327,5.485,36.887,21.845,103.31,976.362
Spain,1988,38952258.0,675000000000.0,197.462,5.069,60.996,7.508,39.373,22.894,117.569,1019.785
Spain,1989,39029557.0,720000000000.0,224.893,5.762,75.434,10.124,39.827,22.255,127.148,1068.388
Spain,1990,39084975.0,756000000000.0,229.383,5.869,79.032,12.061,40.31,22.21,121.129,1068.755
Spain,1991,39201750.0,787000000000.0,239.291,6.104,81.631,13.462,40.488,21.878,127.647,1106.519
Spain,1992,39420344.0,803000000000.0,247.687,6.283,84.817,14.57,40.89,20.378,132.92,1159.128
Spain,1993,39651627.0,794000000000.0,239.099,6.03,81.632,14.168,40.3,20.796,128.46,1121.501
Spain,1994,39858721.0,820000000000.0,251.388,6.307,82.225,15.212,40.669,21.313,137.068,1174.692
Spain,1995,40052733.0,855000000000.0,265.069,6.618,85.124,18.878,41.082,21.075,143.411,1219.41
Spain,1996,40237375.0,885000000000.0,252.562,6.277,71.959,21.289,42.012,23.109,141.98,1266.568
Spain,1997,40423823.0,926000000000.0,264.899,6.553,74.57,27.489,43.988,22.841,144.648,1317.594
Spain,1998,40617436.0,977000000000.0,273.65,6.737,72.72,28.462,44.554,23.917,152.912,1377.544
Spain,1999,40812855.0,1030000000000.0,297.025,7.278,82.676,32.502,45.022,23.988,161.338,1441.673
Spain,2000,41019772.0,1100000000000.0,309.26,7.539,87.404,37.153,45.728,24.344,163.449,1525.348
Spain,2001,41245602.0,1150000000000.0,311.031,7.541,80.276,39.97,46.678,23.877,169.381,1587.078
Spain,2002,41755703.0,1190000000000.0,331.028,7.928,89.977,45.027,47.206,23.405,173.902,1614.626
Spain,2003,42506540.0,1240000000000.0,335.539,7.894,83.433,51.279,47.092,24.52,178.237,1694.781
Spain,2004,43234562.0,1290000000000.0,352.139,8.145,86.472,58.727,47.019,23.92,183.588,1744.459
Spain,2005,43958883.0,1350000000000.0,367.447,8.359,86.873,68.893,46.895,22.43,187.742,1770.33
Spain,2006,44695446.0,1420000000000.0,358.869,8.029,77.171,73.998,46.748,22.522,183.435,1783.067
Spain,2007,45516501.0,1480000000000.0,366.469,8.051,83.696,75.616,47.691,23.077,182.931,1828.408
Spain,2008,46235055.0,1510000000000.0,335.284,7.252,58.726,82.518,46.432,20.659,173.2,1774.594
Spain,2009,46635182.0,1470000000000.0,296.159,6.351,44.668,73.68,49.206,20.371,161.09,1652.099
Spain,2010,46840469.0,1480000000000.0,282.585,6.033,35.997,73.623,47.536,21.081,156.331,1692.348
Spain,2011,46998040.0,1480000000000.0,283.275,6.027,53.685,68.024,46.791,20.306,146.012,1661.356
Spain,2012,47018323.0,1430000000000.0,277.432,5.901,62.626,65.077,45.211,19.768,134.672,1647.511
Spain,2013,46860394.0,1410000000000.0,252.109,5.38,48.724,59.055,43.305,20.636,129.976,1578.531
Spain,2014,46720187.0,1430000000000.0,253.658,5.429,53.621,54.251,44.21,21.064,129.905,1554.219
Spain,2015,46683683.0,1490000000000.0,270.248,5.789,61.246,56.603,45.507,21.53,136.365,1573.144
Spain,2016,46732768.0,1530000000000.0,259.555,5.554,45.478,57.653,45.157,21.256,140.305,1582.913
Spain,2017,46868594.0,1580000000000.0,273.484,5.835,53.499,62.512,45.153,21.637,141.123,1602.043
Spain,2018,47092817.0,1620000000000.0,268.521,5.702,47.904,61.825,46.051,21.806,142.106,1628.672
Spain,2019,47435121.0,1650000000000.0,250.674,5.285,23.528,71.16,45.547,21.281,140.044,1583.871
Spain,2020,47679482.0,1460000000000.0,211.765,4.441,14.23,64.231,46.022,21.774,118.78,1422.96
Spain,2021,47735670.0,1540000000000.0,228.806,4.793,16.011,68.103,45.944,21.788,129.714,1531.899
Spain,2022,47828386.0,1630000000000.0,234.223,4.897,17.703,67.262,44.986,19.814,135.029,1592.166
Sweden,1981,8320460.0,198000000000.0,69.389,8.34,5.463,0.0,12.393,7.233,62.757,636.087
Sweden,1982,8325179.0,200000000000.0,62.257,7.478,6.731,0.0,12.251,7.15,54.363,604.897
Sweden,1983,8328915.0,203000000000.0,58.268,6.996,7.848,0.0,12.27,7.271,49.284,601.358
Sweden,1984,8336482.0,211000000000.0,57.308,6.874,9.739,0.0,12.356,7.383,46.357,636.668
Sweden,1985,8350249.0,215000000000.0,62.364,7.469,11.743,0.158,12.264,7.239,49.383,691.626
Sweden,1986,8369681.0,220000000000.0,62.01,7.409,11.769,0.414,11.978,6.851,48.782,716.907
Sweden,1987,8397651.0,227000000000.0,59.695,7.109,11.186,0.553,11.833,6.66,46.808,701.871
Sweden,1988,8436358.0,232000000000.0,57.425,6.807,11.058,0.711,11.857,6.373,44.507,685.929
Sweden,1989,8492821.0,237000000000.0,55.521,6.537,10.797,0.949,11.904,6.44,42.529,670.826
Sweden,1990,8558571.0,240000000000.0,57.417,6.709,11.759,1.589,12.272,6.516,41.886,644.207
Sweden,1991,8616955.0,238000000000.0,57.664,6.692,11.845,1.717,11.928,6.316,42.145,642.135
Sweden,1992,8667576.0,236000000000.0,57.51,6.635,11.1,1.995,11.874,6.407,42.541,652.992
Sweden,1993,8718038.0,232000000000.0,57.517,6.597,11.046,2.067,12.023,6.678,42.452,647.156
Sweden,1994,8780190.0,242000000000.0,59.997,6.833,11.233,2.029,11.996,6.826,44.718,649.779
Sweden,1995,8826298.0,252000000000.0,59.487,6.74,11.221,2.063,11.673,6.574,44.007,666.649
Sweden,1996,8840330.0,256000000000.0,63.349,7.166,12.384,2.226,11.342,6.932,46.605,650.224
Sweden,1997,8845525.0,264000000000.0,58.355,6.597,10.78,2.255,12.111,6.654,43.256,673.384
Sweden,1998,8850606.0,276000000000.0,58.767,6.64,11.104,2.231,11.098,6.567,43.277,705.514
Sweden,1999,8857691.0,290000000000.0,55.937,6.315,10.043,2.174,11.24,6.419,41.542,690.032
Sweden,2000,8872099.0,303000000000.0,54.892,6.187,10.104,2.082,10.953,6.508,40.406,651.783
Sweden,2001,8896018.0,308000000000.0,55.782,6.27,10.944,2.4,10.946,6.101,40.116,695.756
Sweden,2002,8925045.0,317000000000.0,56.634,6.345,11.422,2.444,11.161,6.248,40.439,649.472
Sweden,2003,8958434.0,326000000000.0,57.221,6.387,11.545,2.269,11.217,6.232,41.14,609.237
Sweden,2004,8993805.0,342000000000.0,56.428,6.274,11.811,2.198,11.538,6.212,40.088,664.597
Sweden,2005,9029771.0,354000000000.0,53.787,5.957,10.949,1.869,9.793,6.06,38.542,673.01
Sweden,2006,9080628.0,372000000000.0,53.651,5.908,10.681,2.056,9.902,5.991,37.987,630.143
Sweden,2007,9148280.0,388000000000.0,52.879,5.78,10.765,2.165,9.603,6.018,37.014,641.107
Sweden,2008,9219903.0,389000000000.0,50.765,5.506,10.334,1.893,9.334,6.17,35.579,638.565
Sweden,2009,9298738.0,373000000000.0,47.143,5.07,7.365,2.487,9.263,5.883,34.615,579.813
Sweden,2010,9378234.0,400000000000.0,53.029,5.654,10.311,3.434,8.888,6.163,36.433,621.735
Sweden,2011,9449263.0,398000000000.0,49.114,5.198,9.467,2.721,8.887,6.151,34.027,612.016
Sweden,2012,9519477.0,395000000000.0,46.607,4.896,8.637,2.359,8.814,6.019,32.626,645.245
Sweden,2013,9600620.0,400000000000.0,45.106,4.698,8.736,2.362,8.523,6.065,31.245,603.543
Sweden,2014,9696438.0,411000000000.0,43.385,4.474,8.284,2.058,8.22,6.165,30.292,600.777
Sweden,2015,9799483.0,429000000000.0,43.31,4.42,8.016,1.97,8.035,6.214,30.38,622.062
Sweden,2016,9923281.0,438000000000.0,43.308,4.364,8.021,2.267,8.028,6.174,30.237,609.401
Sweden,2017,10057864.0,449000000000.0,42.355,4.211,8.307,1.816,8.096,6.317,29.316,631.343
Sweden,2018,10175400.0,458000000000.0,41.856,4.113,8.087,1.889,8.039,6.169,28.894,609.195
Sweden,2019,10279120.0,467000000000.0,40.772,3.967,8.108,1.777,7.938,6.314,28.464,625.819
Sweden,2020,10353682.0,457000000000.0,36.622,3.537,6.641,1.446,7.964,6.506,26.282,600.279
Sweden,2021,10416134.0,481000000000.0,38.568,3.703,6.984,1.9,7.942,6.362,27.891,633.68
Sweden,2022,10487335.0,494000000000.0,36.342,3.465,6.54,1.163,7.94,6.247,25.627,621.681
Switzerland,1965,5856414.0,118000000000.0,30.34,5.181,4.437,0.0,7.177,2.519,23.908,182.468
Switzerland,1966,5917969.0,121000000000.0,31.497,5.322,3.573,0.0,7.294,2.585,25.787,196.104
Switzerland,1967,5991733.0,126000000000.0,32.527,5.429,2.759,0.004,7.513,2.653,27.7,209.444
Switzerland,1968,6067657.0,131000000000.0,35.989,5.931,2.418,0.022,7.722,2.719,31.411,219.987
Switzerland,1969,6136353.0,139000000000.0,38.054,6.201,2.323,0.026,7.825,2.747,33.464,227.568
Switzerland,1970,6180922.0,147000000000.0,40.252,6.512,2.162,0.084,7.798,2.706,35.636,249.066
Switzerland,1971,6213536.0,155000000000.0,41.894,6.742,1.469,0.202,7.738,2.711,37.644,254.864
Switzerland,1972,6261086.0,162000000000.0,42.916,6.854,1.304,0.256,7.79,2.761,38.534,251.061
Switzerland,1973,6307408.0,167000000000.0,46.205,7.326,1.242,0.348,8.039,2.89,41.773,277.651
Switzerland,1974,6341381.0,166000000000.0,41.425,6.532,1.048,0.736,8.091,2.886,37.05,265.428
Switzerland,1975,6338600.0,157000000000.0,39.049,6.161,0.777,1.183,7.997,2.865,35.233,275.54
Switzerland,1976,6302556.0,157000000000.0,40.435,6.416,0.737,1.239,8.079,2.936,36.713,263.137
Switzerland,1977,6281365.0,161000000000.0,41.031,6.532,0.949,1.414,8.078,2.974,36.871,292.394
Switzerland,1978,6282045.0,166000000000.0,42.165,6.712,0.883,1.554,8.055,3.056,37.908,287.99
Switzerland,1979,6294719.0,169000000000.0,39.858,6.332,0.89,1.737,8.07,3.055,35.295,286.99
Switzerland,1980,6319848.0,175000000000.0,40.482,6.405,1.29,1.982,8.082,3.062,35.119,307.227
Switzerland,1981,6354561.0,178000000000.0,38.802,6.106,1.92,2.14,7.872,2.992,32.606,306.94
Switzerland,1982,6391805.0,179000000000.0,36.575,5.722,1.872,2.26,7.829,2.931,30.426,300.742
Switzerland,1983,6419309.0,182000000000.0,40.011,6.233,1.953,2.484,7.92,2.99,33.562,312.755
Switzerland,1984,6442419.0,185000000000.0,39.112,6.071,2.004,2.77,7.887,3.013,32.284,303.026
Switzerland,1985,6470959.0,193000000000.0,39.762,6.145,2.004,2.902,7.817,2.994,32.768,323.777
Switzerland,1986,6504748.0,204000000000.0,42.226,6.492,1.722,2.971,7.747,2.99,35.38,339.863
Switzerland,1987,6545771.0,211000000000.0,40.182,6.139,1.608,3.184,7.605,2.925,33.126,337.861
Switzerland,1988,6594145.0,218000000000.0,40.64,6.163,1.389,3.206,7.565,2.901,33.614,340.438
Switzerland,1989,6647787.0,225000000000.0,39.389,5.925,1.378,3.488,7.58,2.888,31.847,318.163
Switzerland,1990,6713168.0,234000000000.0,44.149,6.576,1.467,3.91,7.452,2.796,35.932,331.625
Switzerland,1991,6796942.0,236000000000.0,46.131,6.787,1.211,4.369,7.381,2.796,38.033,340.572
Switzerland,1992,6875049.0,240000000000.0,46.018,6.693,0.896,4.581,7.148,2.773,38.169,346.055
Switzerland,1993,6938106.0,243000000000.0,43.61,6.286,0.763,4.794,6.823,2.711,35.868,345.474
Switzerland,1994,6993594.0,251000000000.0,42.668,6.101,0.778,4.721,6.675,2.713,34.797,362.976
Switzerland,1995,7040481.0,257000000000.0,43.414,6.166,0.797,5.181,6.56,2.7,35.187,343.995
Switzerland,1996,7071885.0,263000000000.0,44.107,6.237,0.576,5.622,6.507,2.678,35.857,332.291
Switzerland,1997,7089161.0,275000000000.0,43.046,6.072,0.5,5.439,6.266,2.601,35.249,355.316
Switzerland,1998,7110294.0,288000000000.0,44.622,6.276,0.439,5.6,6.152,2.59,36.724,357.326
Switzerland,1999,7144119.0,298000000000.0,44.447,6.221,0.453,5.807,5.957,2.548,36.327,373.426
Switzerland,2000,7184003.0,316000000000.0,43.621,6.072,0.645,5.788,5.823,2.491,35.211,364.336
Switzerland,2001,7226391.0,326000000000.0,45.085,6.239,0.654,6.025,5.86,2.515,36.394,389.127
Switzerland,2002,7278744.0,332000000000.0,43.467,5.972,0.594,5.921,5.77,2.391,35.018,362.244
Switzerland,2003,7333451.0,338000000000.0,44.651,6.089,0.602,6.255,5.649,2.358,35.898,358.359
